source,target,source_severity,target_severity,edge_severity_score,shared_cwes,shared_cwe_count
transformers,keras-nlp,critical,unknown,4,,0
transformers,sigopt,critical,unknown,4,,0
transformers,kernels,critical,unknown,4,,0
transformers,pytest-xdist,critical,unknown,4,,0
transformers,opentelemetry-api,critical,unknown,4,,0
transformers,faiss-cpu,critical,unknown,4,,0
transformers,phonemizer,critical,unknown,4,,0
transformers,torchvision,critical,unknown,4,,0
transformers,sacremoses,critical,unknown,4,,0
transformers,scikit-learn,critical,medium,4,,0
transformers,regex,critical,unknown,4,,0
transformers,deepspeed,critical,high,4,,0
transformers,tensorflow,critical,critical,4,CWE-94,1
transformers,flax,critical,unknown,4,,0
transformers,pillow,critical,critical,4,,0
transformers,pyyaml,critical,critical,4,,0
transformers,pydantic,critical,medium,4,,0
transformers,sacrebleu,critical,unknown,4,,0
transformers,tensorflow-probability,critical,unknown,4,,0
transformers,gitpython,critical,high,4,,0
transformers,scipy,critical,high,4,,0
transformers,optimum-benchmark,critical,unknown,4,,0
transformers,packaging,critical,unknown,4,,0
transformers,torch,critical,critical,4,,0
transformers,blobfile,critical,unknown,4,,0
transformers,sudachipy,critical,unknown,4,,0
transformers,num2words,critical,critical,4,,0
transformers,rjieba,critical,unknown,4,,0
transformers,onnxruntime-tools,critical,unknown,4,,0
transformers,jaxlib,critical,unknown,4,,0
transformers,jinja2,critical,medium,4,CWE-94,1
transformers,ipadic,critical,unknown,4,,0
transformers,sentencepiece,critical,unknown,4,,0
transformers,sudachidict_core,critical,unknown,4,,0
transformers,pytest-timeout,critical,unknown,4,,0
transformers,hf_xet,critical,unknown,4,,0
transformers,codecarbon,critical,unknown,4,,0
transformers,pytest-order,critical,unknown,4,,0
transformers,openai,critical,unknown,4,,0
transformers,opentelemetry-exporter-otlp,critical,unknown,4,,0
transformers,onnxconverter-common,critical,unknown,4,,0
transformers,natten,critical,unknown,4,,0
transformers,dill,critical,unknown,4,,0
transformers,rouge-score,critical,unknown,4,,0
transformers,tensorflow-cpu,critical,critical,4,CWE-94,1
transformers,libcst,critical,unknown,4,,0
transformers,uvicorn,critical,high,4,CWE-94,1
transformers,jax,critical,unknown,4,,0
transformers,unidic_lite,critical,unknown,4,,0
transformers,filelock,critical,unknown,4,,0
transformers,tiktoken,critical,unknown,4,,0
transformers,rich,critical,unknown,4,,0
transformers,protobuf,critical,high,4,,0
transformers,unidic,critical,unknown,4,,0
transformers,datasets,critical,unknown,4,,0
transformers,timeout-decorator,critical,unknown,4,,0
transformers,urllib3,critical,medium,4,,0
transformers,opentelemetry-sdk,critical,unknown,4,,0
transformers,beautifulsoup4,critical,unknown,4,,0
transformers,safetensors,critical,unknown,4,,0
transformers,timm,critical,unknown,4,,0
transformers,nltk,critical,high,4,,0
transformers,onnxruntime,critical,unknown,4,,0
transformers,av,critical,unknown,4,CWE-1333;CWE-94,2
transformers,tqdm,critical,low,4,,0
transformers,rhoknp,critical,unknown,4,,0
transformers,evaluate,critical,unknown,4,,0
transformers,ruff,critical,unknown,4,,0
transformers,torchaudio,critical,unknown,4,,0
transformers,keras,critical,critical,4,,0
transformers,pandas,critical,low,4,CWE-94,1
transformers,fastapi,critical,high,4,,0
transformers,starlette,critical,high,4,,0
transformers,huggingface-hub,critical,unknown,4,,0
transformers,optuna,critical,unknown,4,,0
transformers,pytest-rerunfailures,critical,unknown,4,,0
transformers,pytest-rich,critical,unknown,4,,0
twisted,service-identity,medium,unknown,2,,0
twisted,pyobjc-core,medium,unknown,2,,0
twisted,hyperlink,medium,unknown,2,,0
twisted,appdirs,medium,unknown,2,,0
twisted,idna,medium,medium,2,,0
twisted,typing-extensions,medium,unknown,2,,0
twisted,bcrypt,medium,unknown,2,,0
twisted,sphinx-rtd-theme,medium,unknown,2,,0
twisted,python-subunit,medium,unknown,2,,0
twisted,mypy,medium,unknown,2,,0
twisted,pywin32,medium,high,3,,0
twisted,priority,medium,moderate,2,,0
twisted,pyserial,medium,unknown,2,,0
twisted,automat,medium,unknown,2,,0
twisted,incremental,medium,unknown,2,,0
twisted,pydoctor,medium,unknown,2,,0
twisted,types-setuptools,medium,unknown,2,,0
twisted,towncrier,medium,unknown,2,,0
twisted,hypothesis,medium,unknown,2,,0
twisted,attrs,medium,unknown,2,,0
twisted,pyopenssl,medium,high,3,,0
twisted,twisted-iocpsupport,medium,unknown,2,,0
twisted,mypy-zope,medium,unknown,2,,0
twisted,cython-test-exception-raiser,medium,unknown,2,,0
twisted,httpx,medium,critical,4,,0
twisted,types-pyopenssl,medium,unknown,2,,0
twisted,sphinx,medium,unknown,2,,0
twisted,constantly,medium,unknown,2,,0
twisted,cryptography,medium,high,3,,0
twisted,pyobjc-framework-cocoa,medium,unknown,2,,0
twisted,pyobjc-framework-cfnetwork,medium,unknown,2,,0
twisted,wsproto,medium,unknown,2,,0
twisted,pyflakes,medium,unknown,2,,0
twisted,zope-interface,medium,unknown,2,,0
twisted,pyhamcrest,medium,unknown,2,,0
twisted,twistedchecker,medium,unknown,2,,0
twisted,h2,medium,medium,2,,0
twisted,pygobject,medium,unknown,2,,0
twisted,coverage,medium,unknown,2,,0
unstructured,python-magic,medium,unknown,2,,0
unstructured,pdfminer.six,medium,high,3,,0
unstructured,sacremoses,medium,unknown,2,,0
unstructured,python-oxmsg,medium,unknown,2,,0
unstructured,dataclasses-json,medium,unknown,2,,0
unstructured,typing-extensions,medium,unknown,2,,0
unstructured,effdet,medium,unknown,2,,0
unstructured,unstructured.paddleocr,medium,unknown,2,,0
unstructured,filetype,medium,unknown,2,,0
unstructured,markdown,medium,unknown,2,,0
unstructured,google-cloud-vision,medium,unknown,2,,0
unstructured,sentencepiece,medium,unknown,2,,0
unstructured,xlrd,medium,unknown,2,,0
unstructured,beautifulsoup4,medium,unknown,2,,0
unstructured,networkx,medium,unknown,2,,0
unstructured,python-docx,medium,high,3,,0
unstructured,unstructured-inference,medium,unknown,2,,0
unstructured,nltk,medium,high,3,,0
unstructured,langdetect,medium,unknown,2,,0
unstructured,rapidfuzz,medium,unknown,2,,0
unstructured,onnxruntime,medium,unknown,2,,0
unstructured,tqdm,medium,low,2,,0
unstructured,charset-normalizer,medium,unknown,2,,0
unstructured,msoffcrypto-tool,medium,unknown,2,,0
unstructured,numpy,medium,critical,4,,0
unstructured,onnx,medium,high,3,,0
unstructured,python-iso639,medium,unknown,2,,0
unstructured,wrapt,medium,unknown,2,,0
unstructured,unstructured.pytesseract,medium,unknown,2,,0
unstructured,transformers,medium,critical,4,,0
unstructured,html5lib,medium,moderate,2,,0
unstructured,python-pptx,medium,unknown,2,,0
unstructured,torch,medium,critical,4,,0
unstructured,psutil,medium,high,3,,0
unstructured,unstructured-client,medium,unknown,2,,0
unstructured,pandas,medium,low,2,,0
unstructured,pi_heif,medium,unknown,2,,0
unstructured,openpyxl,medium,moderate,2,,0
unstructured,requests,medium,medium,2,,0
unstructured,pypandoc,medium,unknown,2,,0
unstructured,pdf2image,medium,unknown,2,,0
unstructured,lxml,medium,moderate,2,,0
unstructured,paddlepaddle,medium,critical,4,,0
unstructured,pypdf,medium,medium,2,,0
unstructured,backoff,medium,unknown,2,,0
unstructured,pikepdf,medium,high,3,,0
unstructured,emoji,medium,unknown,2,,0
urllib3,pysocks,medium,unknown,2,,0
urllib3,zstandard,medium,unknown,2,,0
urllib3,h2,medium,medium,2,,0
urllib3,brotlicffi,medium,unknown,2,,0
urllib3,brotli,medium,high,3,,0
virtualenv,typing-extensions,high,unknown,3,,0
virtualenv,pytest-env,high,unknown,3,,0
virtualenv,time-machine,high,unknown,3,,0
virtualenv,importlib-metadata,high,unknown,3,,0
virtualenv,pytest-timeout,high,unknown,3,,0
virtualenv,coverage-enable-subprocess,high,unknown,3,,0
virtualenv,covdefaults,high,unknown,3,,0
virtualenv,towncrier,high,unknown,3,,0
virtualenv,platformdirs,high,unknown,3,,0
virtualenv,pytest,high,unknown,3,,0
virtualenv,distlib,high,unknown,3,,0
virtualenv,proselint,high,unknown,3,,0
virtualenv,packaging,high,unknown,3,,0
virtualenv,flaky,high,unknown,3,,0
virtualenv,sphinx,high,unknown,3,,0
virtualenv,setuptools,high,high,3,CWE-22,1
virtualenv,sphinxcontrib-towncrier,high,unknown,3,,0
virtualenv,pytest-freezer,high,unknown,3,,0
virtualenv,furo,high,unknown,3,,0
virtualenv,pytest-randomly,high,unknown,3,,0
virtualenv,sphinx-argparse,high,unknown,3,,0
virtualenv,filelock,high,unknown,3,,0
virtualenv,pytest-mock,high,unknown,3,,0
virtualenv,coverage,high,unknown,3,,0
vllm,watchfiles,critical,unknown,4,,0
vllm,py-cpuinfo,critical,unknown,4,,0
vllm,partial-json-parser,critical,unknown,4,,0
vllm,six,critical,unknown,4,,0
vllm,ray,critical,critical,4,,0
vllm,aiohttp,critical,high,4,,0
vllm,diskcache,critical,unknown,4,,0
vllm,typing_extensions,critical,unknown,4,,0
vllm,torchvision,critical,unknown,4,,0
vllm,librosa,critical,unknown,4,,0
vllm,setproctitle,critical,unknown,4,,0
vllm,lm-format-enforcer,critical,unknown,4,,0
vllm,petit-kernel,critical,unknown,4,,0
vllm,regex,critical,unknown,4,,0
vllm,sentencepiece,critical,unknown,4,,0
vllm,pillow,critical,critical,4,,0
vllm,pyyaml,critical,critical,4,,0
vllm,msgspec,critical,unknown,4,,0
vllm,xformers,critical,unknown,4,,0
vllm,flashinfer-python,critical,unknown,4,,0
vllm,xgrammar,critical,high,4,,0
vllm,pyzmq,critical,unknown,4,,0
vllm,google-cloud-storage,critical,unknown,4,,0
vllm,runai-model-streamer,critical,unknown,4,,0
vllm,tensorizer,critical,unknown,4,,0
vllm,pydantic,critical,medium,4,,0
vllm,importlib_metadata,critical,unknown,4,,0
vllm,openai-harmony,critical,unknown,4,,0
vllm,boto3,critical,unknown,4,,0
vllm,compressed-tensors,critical,unknown,4,,0
vllm,runai-model-streamer-s3,critical,unknown,4,,0
vllm,fastsafetensors,critical,unknown,4,,0
vllm,openai,critical,unknown,4,,0
vllm,datasets,critical,unknown,4,,0
vllm,tqdm,critical,low,4,,0
vllm,opencv-python-headless,critical,high,4,,0
vllm,numpy,critical,critical,4,,0
vllm,cachetools,critical,unknown,4,,0
vllm,cloudpickle,critical,unknown,4,,0
vllm,transformers,critical,critical,4,,0
vllm,scipy,critical,high,4,,0
vllm,einops,critical,unknown,4,,0
vllm,prometheus_client,critical,unknown,4,,0
vllm,tokenizers,critical,unknown,4,,0
vllm,outlines_core,critical,unknown,4,,0
vllm,torch,critical,critical,4,,0
vllm,torchaudio,critical,unknown,4,,0
vllm,psutil,critical,high,4,,0
vllm,gguf,critical,unknown,4,,0
vllm,blake3,critical,unknown,4,,0
vllm,prometheus-fastapi-instrumentator,critical,unknown,4,,0
vllm,setuptools,critical,high,4,,0
vllm,soundfile,critical,unknown,4,,0
vllm,pandas,critical,low,4,,0
vllm,requests,critical,medium,4,,0
vllm,ninja,critical,unknown,4,,0
vllm,pybase64,critical,unknown,4,,0
vllm,fastapi,critical,high,4,,0
vllm,cbor2,critical,high,4,,0
vllm,lark,critical,unknown,4,,0
vllm,numba,critical,unknown,4,,0
vllm,filelock,critical,unknown,4,,0
vllm,tiktoken,critical,unknown,4,,0
vllm,llguidance,critical,unknown,4,,0
vllm,mistral_common,critical,unknown,4,,0
vllm,runai-model-streamer-gcs,critical,unknown,4,,0
vllm,protobuf,critical,high,4,,0
vllm,depyf,critical,unknown,4,,0
vllm,python-json-logger,critical,unknown,4,,0
waitress,docutils,critical,critical,4,,0
waitress,coverage,critical,unknown,4,,0
waitress,sphinx,critical,unknown,4,,0
waitress,pylons-sphinx-themes,critical,unknown,4,,0
waitress,pytest,critical,unknown,4,,0
waitress,pytest-cov,critical,unknown,4,,0
weasyprint,pillow,high,critical,4,,0
weasyprint,pydyf,high,unknown,3,,0
weasyprint,furo,high,unknown,3,,0
weasyprint,cssselect2,high,unknown,3,,0
weasyprint,pyphen,high,unknown,3,,0
weasyprint,fonttools,high,high,3,,0
weasyprint,cffi,high,unknown,3,,0
weasyprint,ruff,high,unknown,3,,0
weasyprint,sphinx,high,unknown,3,,0
weasyprint,tinycss2,high,unknown,3,,0
weasyprint,tinyhtml5,high,unknown,3,,0
weasyprint,pytest,high,unknown,3,,0
webob,legacy-cgi,medium,unknown,2,,0
webob,pytest-xdist,medium,unknown,2,,0
webob,sphinx,medium,unknown,2,,0
webob,pytest-cov,medium,unknown,2,,0
webob,pylons-sphinx-themes,medium,unknown,2,,0
webob,pytest,medium,unknown,2,,0
webob,coverage,medium,unknown,2,,0
werkzeug,watchdog,high,unknown,3,,0
werkzeug,markupsafe,high,unknown,3,,0
xgrammar,mlx-lm,high,unknown,3,,0
xgrammar,ninja,high,unknown,3,,0
xgrammar,numpy,high,critical,4,,0
xgrammar,huggingface-hub,high,unknown,3,,0
xgrammar,transformers,high,critical,4,,0
xgrammar,typing-extensions,high,unknown,3,,0
xgrammar,tiktoken,high,unknown,3,,0
xgrammar,pydantic,high,medium,3,,0
xgrammar,torch,high,critical,4,,0
xgrammar,protobuf,high,high,3,,0
xgrammar,sentencepiece,high,unknown,3,,0
xgrammar,triton,high,unknown,3,,0
xgrammar,pytest,high,unknown,3,,0
xhtml2pdf,pillow,medium,critical,4,,0
xhtml2pdf,reportlab,medium,critical,4,,0
xhtml2pdf,pyhanko-certvalidator,medium,unknown,2,,0
xhtml2pdf,svglib,medium,critical,4,,0
xhtml2pdf,arabic-reshaper,medium,unknown,2,,0
xhtml2pdf,pypdf,medium,medium,2,,0
xhtml2pdf,build,medium,unknown,2,,0
xhtml2pdf,pyhanko,medium,unknown,2,,0
xhtml2pdf,html5lib,medium,moderate,2,,0
xhtml2pdf,tox,medium,unknown,2,,0
xhtml2pdf,python-bidi,medium,unknown,2,,0
xhtml2pdf,sphinx-rtd-theme,medium,unknown,2,,0
xhtml2pdf,sphinx_reredirects,medium,unknown,2,,0
xhtml2pdf,tomli,medium,unknown,2,,0
xhtml2pdf,sphinx,medium,unknown,2,,0
xhtml2pdf,twine,medium,unknown,2,,0
xhtml2pdf,coverage,medium,unknown,2,,0
ydata-profiling,jinja2,high,medium,3,,0
ydata-profiling,virtualenv,high,high,3,,0
ydata-profiling,visions,high,unknown,3,,0
ydata-profiling,sphinx-rtd-theme,high,unknown,3,,0
ydata-profiling,filetype,high,unknown,3,,0
ydata-profiling,mkdocs-table-reader-plugin,high,unknown,3,,0
ydata-profiling,twine,high,unknown,3,,0
ydata-profiling,multimethod,high,unknown,3,,0
ydata-profiling,nbval,high,unknown,3,,0
ydata-profiling,pyyaml,high,critical,4,,0
ydata-profiling,pyspark,high,critical,4,,0
ydata-profiling,sphinx-autodoc-typehints,high,unknown,3,,0
ydata-profiling,codecov,high,high,3,,0
ydata-profiling,jupyter,high,unknown,3,,0
ydata-profiling,autodoc-pydantic,high,unknown,3,,0
ydata-profiling,wordcloud,high,unknown,3,,0
ydata-profiling,pydantic,high,medium,3,,0
ydata-profiling,seaborn,high,unknown,3,,0
ydata-profiling,typeguard,high,unknown,3,,0
ydata-profiling,mike,high,unknown,3,,0
ydata-profiling,tqdm,high,low,3,,0
ydata-profiling,pytest,high,unknown,3,,0
ydata-profiling,black,high,medium,3,,0
ydata-profiling,numpy,high,critical,4,,0
ydata-profiling,mkdocs-material-extensions,high,unknown,3,,0
ydata-profiling,myst-parser,high,unknown,3,,0
ydata-profiling,wheel,high,high,3,,0
ydata-profiling,ipywidgets,high,unknown,3,,0
ydata-profiling,scipy,high,high,3,,0
ydata-profiling,sphinx-multiversion,high,unknown,3,,0
ydata-profiling,pre-commit,high,unknown,3,,0
ydata-profiling,tangled-up-in-unicode,high,unknown,3,,0
ydata-profiling,mkdocs,high,high,3,,0
ydata-profiling,pandas,high,low,3,,0
ydata-profiling,pyarrow,high,critical,4,,0
ydata-profiling,pytest-cov,high,unknown,3,,0
ydata-profiling,requests,high,medium,3,,0
ydata-profiling,dacite,high,unknown,3,,0
ydata-profiling,phik,high,unknown,3,,0
ydata-profiling,matplotlib,high,unknown,3,,0
ydata-profiling,numba,high,unknown,3,,0
ydata-profiling,isort,high,unknown,3,,0
ydata-profiling,mkdocstrings,high,unknown,3,,0
ydata-profiling,mkdocs-badges,high,unknown,3,,0
ydata-profiling,minify-html,high,unknown,3,,0
ydata-profiling,statsmodels,high,unknown,3,,0
ydata-profiling,imagehash,high,unknown,3,,0
ydata-profiling,mkdocs-material,high,unknown,3,,0
ydata-profiling,kaggle,high,unknown,3,,0
ydata-profiling,coverage,high,unknown,3,,0
yt-dlp,pyinstaller,high,high,3,,0
yt-dlp,pip,high,medium,3,CWE-78,1
yt-dlp,pycryptodomex,high,high,3,,0
yt-dlp,yt-dlp-ejs,high,unknown,3,,0
yt-dlp,urllib3,high,medium,3,,0
yt-dlp,hatchling,high,unknown,3,,0
yt-dlp,mutagen,high,unknown,3,,0
yt-dlp,build,high,unknown,3,,0
yt-dlp,brotli,high,high,3,,0
yt-dlp,secretstorage,high,unknown,3,,0
yt-dlp,pytest,high,unknown,3,,0
yt-dlp,curl-cffi,high,high,3,,0
yt-dlp,wheel,high,high,3,,0
yt-dlp,autopep8,high,unknown,3,,0
yt-dlp,pre-commit,high,unknown,3,,0
yt-dlp,ruff,high,unknown,3,,0
yt-dlp,brotlicffi,high,unknown,3,,0
yt-dlp,setuptools,high,high,3,,0
yt-dlp,requests,high,medium,3,,0
yt-dlp,websockets,high,high,3,,0
yt-dlp,cffi,high,unknown,3,,0
yt-dlp,certifi,high,low,3,,0
yt-dlp,pytest-rerunfailures,high,unknown,3,,0
zipp,more_itertools,medium,unknown,2,,0
zipp,jaraco.tidelift,medium,unknown,2,,0
zipp,pytest-checkdocs,medium,unknown,2,,0
zipp,furo,medium,unknown,2,,0
zipp,rst.linker,medium,unknown,2,,0
zipp,big-o,medium,unknown,2,,0
zipp,jaraco.functools,medium,unknown,2,,0
zipp,jaraco.test,medium,unknown,2,,0
zipp,sphinx-lint,medium,unknown,2,,0
zipp,pytest-enabler,medium,unknown,2,,0
zipp,jaraco.packaging,medium,unknown,2,,0
zipp,jaraco.itertools,medium,unknown,2,,0
zipp,sphinx,medium,unknown,2,,0
zipp,pytest-mypy,medium,unknown,2,,0
zipp,pytest-cov,medium,unknown,2,,0
zipp,pytest-ignore-flaky,medium,unknown,2,,0
zipp,pytest,medium,unknown,2,,0
zipp,pytest-ruff,medium,unknown,2,,0
