package,cve,cwes,severity,first_affected_version,first_affected_date,disclosed_date,mitigation_version,mitigation_date,disclosure_lag_days,time_to_fix_from_first_days,time_to_fix_from_disclosure_days,fix_semver_type
apache-airflow-providers-openfaas,,,unknown,,,,,,,,,
apache-airflow-providers-openlineage,,,unknown,,,,,,,,,
apache-airflow-providers-opensearch,,,unknown,,,,,,,,,
apache-airflow-providers-opsgenie,,,unknown,,,,,,,,,
apache-airflow-providers-oracle,,,unknown,,,,,,,,,
apache-airflow-providers-pagerduty,,,unknown,,,,,,,,,
apache-airflow-providers-papermill,,,unknown,,,,,,,,,
apache-airflow-providers-pgvector,,,unknown,,,,,,,,,
apache-airflow-providers-pinecone,,,unknown,,,,,,,,,
apache-airflow-providers-postgres,,,unknown,,,,,,,,,
apache-airflow-providers-presto,,,unknown,,,,,,,,,
apache-airflow-providers-qdrant,,,unknown,,,,,,,,,
apache-airflow-providers-redis,,,unknown,,,,,,,,,
apache-airflow-providers-salesforce,,,unknown,,,,,,,,,
apache-airflow-providers-samba,,,unknown,,,,,,,,,
apache-airflow-providers-segment,,,unknown,,,,,,,,,
apache-airflow-providers-sendgrid,,,unknown,,,,,,,,,
apache-airflow-providers-sftp,,,unknown,,,,,,,,,
apache-airflow-providers-singularity,,,unknown,,,,,,,,,
apache-airflow-providers-slack,,,unknown,,,,,,,,,
apache-airflow-providers-smtp,,['CWE-295'],moderate,,,,,,,,,
apache-airflow-providers-sqlite,,,unknown,,,,,,,,,
apache-airflow-providers-ssh,,,unknown,,,,,,,,,
apache-airflow-providers-standard,,,unknown,,,,,,,,,
apache-airflow-providers-tableau,,,unknown,,,,,,,,,
apache-airflow-providers-telegram,,,unknown,,,,,,,,,
apache-airflow-providers-teradata,,,unknown,,,,,,,,,
apache-airflow-providers-trino,,,unknown,,,,,,,,,
apache-airflow-providers-vertica,,,unknown,,,,,,,,,
apache-airflow-providers-weaviate,,,unknown,,,,,,,,,
apache-airflow-providers-yandex,,,unknown,,,,,,,,,
apache-airflow-providers-ydb,,,unknown,,,,,,,,,
apache-airflow-providers-zendesk,,,unknown,,,,,,,,,
apache-airflow-task-sdk,,,unknown,,,,,,,,,
apache-beam,,,unknown,,,,,,,,,
apify-client,,,unknown,,,,,,,,,
apispec,,,unknown,,,,,,,,,
appdirs,,,unknown,,,,,,,,,
apprise,,"['CWE-400', 'CWE-730']",high,,,,,,,,,
apscheduler,,,unknown,,,,,,,,,
apsw,,,unknown,,,,,,,,,
arabic-reshaper,,,unknown,,,,,,,,,
argcomplete,,,unknown,,,,,,,,,
argon2-cffi,,,unknown,,,,,,,,,
arize-phoenix,,,unknown,,,,,,,,,
arq,,,unknown,,,,,,,,,
array-api-strict,,,unknown,,,,,,,,,
arro3-compute,,,unknown,,,,,,,,,
arro3-core,,,unknown,,,,,,,,,
arxiv,,,unknown,,,,,,,,,
asdf,,,unknown,,,,,,,,,
asdf-astropy,,,unknown,,,,,,,,,
ase,,,unknown,,,,,,,,,
asgi-lifespan,,,unknown,,,,,,,,,
asgiref,,,unknown,,,,,,,,,
asn1crypto,,,unknown,,,,,,,,,
assertpy,,,unknown,,,,,,,,,
astral,,,unknown,,,,,,,,,
astroid,,,unknown,,,,,,,,,
astropy-iers-data,,,unknown,,,,,,,,,
asttokens,,,unknown,,,,,,,,,
asv,,,unknown,,,,,,,,,
async-interrupt,,,unknown,,,,,,,,,
async-lru,,,unknown,,,,,,,,,
async-timeout,,,unknown,,,,,,,,,
asyncer,,,unknown,,,,,,,,,
asyncpg,,['CWE-824'],critical,,,,,,,,,
atlasclient,,,unknown,,,,,,,,,
atlassian-python-api,,,unknown,,,,,,,,,
atomicwrites-homeassistant,,,unknown,,,,,,,,,
atpublic,,,unknown,,,,,,,,,
attrs,,,unknown,,,,,,,,,
audioop-lts,,,unknown,,,,,,,,,
autodoc-pydantic,,,unknown,,,,,,,,,
autodoc_pydantic,,,unknown,,,,,,,,,
automat,,"['CWE-1104', 'CWE-1336', 'CWE-20', 'CWE-200', 'CWE-264', 'CWE-276', 'CWE-284', 'CWE-287', 'CWE-306', 'CWE-312', 'CWE-325', 'CWE-347', 'CWE-356', 'CWE-601', 'CWE-61', 'CWE-669', 'CWE-74', 'CWE-754', 'CWE-755', 'CWE-77', 'CWE-79', 'CWE-863', 'CWE-918', 'CWE-94', 'CWE-97']",unknown,,,,,,,,,
autopep8,,,unknown,,,,,,,,,
av,,"['CWE-116', 'CWE-120', 'CWE-122', 'CWE-1240', 'CWE-1279', 'CWE-1333', 'CWE-20', 'CWE-200', 'CWE-203', 'CWE-208', 'CWE-22', 'CWE-276', 'CWE-306', 'CWE-311', 'CWE-327', 'CWE-352', 'CWE-385', 'CWE-400', 'CWE-416', 'CWE-426', 'CWE-427', 'CWE-434', 'CWE-444', 'CWE-476', 'CWE-502', 'CWE-601', 'CWE-611', 'CWE-662', 'CWE-669', 'CWE-670', 'CWE-674', 'CWE-682', 'CWE-691', 'CWE-697', 'CWE-704', 'CWE-74', 'CWE-770', 'CWE-772', 'CWE-78', 'CWE-787', 'CWE-79', 'CWE-80', 'CWE-835', 'CWE-843', 'CWE-863', 'CWE-88', 'CWE-89', 'CWE-915', 'CWE-94', 'CWE-95']",unknown,,,,,,,,,
awesomeversion,,,unknown,,,,,,,,,
aws-sam-translator,,,unknown,,,,,,,,,
aws_lambda_builders,,,unknown,,,,,,,,,
awslogs,,,unknown,,,,,,,,,
azure-ai-documentintelligence,,,unknown,,,,,,,,,
azure-ai-inference,,,unknown,,,,,,,,,
azure-core,,,unknown,,,,,,,,,
azure-keyvault-secrets,,,unknown,,,,,,,,,
azure-storage-blob,,['CWE-668'],moderate,,,,,,,,,
azure-storage-file-datalake,,,unknown,,,,,,,,,
azureml-core,,,unknown,,,,,,,,,
babel,,['CWE-22'],high,,,,,,,,,
backoff,,,unknown,,,,,,,,,
backports-strenum,,,unknown,,,,,,,,,
backports.zstd,,,unknown,,,,,,,,,
bandit,,,unknown,,,,,,,,,
banks,,,unknown,,,,,,,,,
bcrypt,,,unknown,,,,,,,,,
beautifulsoup4,,,unknown,,,,,,,,,
behave,,,unknown,,,,,,,,,
bibtexparser,,,unknown,,,,,,,,,
bidict,,,unknown,,,,,,,,,
big-o,,,unknown,,,,,,,,,
bigtree,,,unknown,,,,,,,,,
bitsandbytes,,,unknown,,,,,,,,,
blake3,,,unknown,,,,,,,,,
bleach,,"['CWE-1333', 'CWE-20', 'CWE-400', 'CWE-79']",critical,,,,,,,,,
blinker,,,unknown,,,,,,,,,
blobfile,,,unknown,,,,,,,,,
boto3,,,unknown,,,,,,,,,
boto3-stubs,,,unknown,,,,,,,,,
botocore,,['CWE-601'],unknown,,,,,,,,,
bottle,,"['CWE-20', 'CWE-444', 'CWE-755', 'CWE-93']",critical,,,,,,,,,
bottleneck,,,unknown,,,,,,,,,
brave-search,,,unknown,,,,,,,,,
brotlicffi,,,unknown,,,,,,,,,
browserbase,,,unknown,,,,,,,,,
bubus,,,unknown,,,,,,,,,
build,,,unknown,,,,,,,,,
buildkite-test-collector,,,unknown,,,,,,,,,
bump2version,,,unknown,,,,,,,,,
bump_my_version,,,unknown,,,,,,,,,
cachetools,,,unknown,,,,,,,,,
calver,,,unknown,,,,,,,,,
cartesia,,,unknown,,,,,,,,,
cassandra-driver,,,unknown,,,,,,,,,
cassio,,,unknown,,,,,,,,,
cdp-use,,,unknown,,,,,,,,,
celery,,"['CWE-269', 'CWE-77', 'CWE-78']",high,,,,,,,,,
celery-redbeat,,,unknown,,,,,,,,,
cerebras-cloud-sdk,,,unknown,,,,,,,,,
cffi,,,unknown,,,,,,,,,
cfn-lint,,,unknown,,,,,,,,,
chalice,,,unknown,,,,,,,,,
channels,,['CWE-200'],high,,,,,,,,,
chardet,,,unknown,,,,,,,,,
charset-normalizer,,,unknown,,,,,,,,,
charset_normalizer,,,unknown,,,,,,,,,
check-manifest,,,unknown,,,,,,,,,
check-sdist,,,unknown,,,,,,,,,
checkpoint-engine,,,unknown,,,,,,,,,
chemview,,,unknown,,,,,,,,,
chevron,,,unknown,,,,,,,,,
chonkie,,,unknown,,,,,,,,,
chromadb,,,unknown,,,,,,,,,
cibuildwheel,,,unknown,,,,,,,,,
ciso8601,,,unknown,,,,,,,,,
clang-format,,,unknown,,,,,,,,,
click,,"['CWE-116', 'CWE-601', 'CWE-74', 'CWE-79', 'CWE-80', 'CWE-94']",unknown,,,,,,,,,
click-plugins,,,unknown,,,,,,,,,
clickhouse-connect,,,unknown,,,,,,,,,
clickhouse-driver,,['CWE-120'],critical,,,,,,,,,
cliff,,,unknown,,,,,,,,,
cligj,,,unknown,,,,,,,,,
cloudpickle,,,unknown,,,,,,,,,
cobble,,,unknown,,,,,,,,,
codecarbon,,,unknown,,,,,,,,,
codecov,,['CWE-88'],high,,,,,,,,,
codeflare-sdk,,,unknown,,,,,,,,,
cohere,,,unknown,,,,,,,,,
colbert-ai,,,unknown,,,,,,,,,
colorama,,,unknown,,,,,,,,,
coloredlogs,,,unknown,,,,,,,,,
colorful,,,unknown,,,,,,,,,
comet_ml,,,unknown,,,,,,,,,
commitizen,,,unknown,,,,,,,,,
compressed-tensors,,,unknown,,,,,,,,,
conda-lock,,,unknown,,,,,,,,,
connexion,,,unknown,,,,,,,,,
constantly,,,unknown,,,,,,,,,
contextlib2,,,unknown,,,,,,,,,
cookiecutter,,['CWE-78'],critical,,,,,,,,,
coolname,,,unknown,,,,,,,,,
couchbase,,['CWE-295'],critical,,,,,,,,,
couchbase-columnar,,,unknown,,,,,,,,,
covdefaults,,,unknown,,,,,,,,,
coverage,,,unknown,,,,,,,,,
coverage-enable-subprocess,,,unknown,,,,,,,,,
cronsim,,,unknown,,,,,,,,,
cryptography-vectors,,,unknown,,,,,,,,,
cssselect,,,unknown,,,,,,,,,
cssselect2,,,unknown,,,,,,,,,
cuda-python,,,unknown,,,,,,,,,
cupy-cuda12x,,,unknown,,,,,,,,,
cyclopts,,,unknown,,,,,,,,,
cython,,,unknown,,,,,,,,,
cython-test-exception-raiser,,,unknown,,,,,,,,,
dacite,,,unknown,,,,,,,,,
daff,,,unknown,,,,,,,,,
dagster-pipes,,,unknown,,,,,,,,,
dagster-shared,,,unknown,,,,,,,,,
dash-ag-grid,,,unknown,,,,,,,,,
dash_testing_stub,,,unknown,,,,,,,,,
dask,,['CWE-668'],critical,,,,,,,,,
databricks-agents,,,unknown,,,,,,,,,
databricks-sql-connector-core,,,unknown,,,,,,,,,
dataclasses-json,,,unknown,,,,,,,,,
datafusion,,,unknown,,,,,,,,,
datamodel-code-generator,,,unknown,,,,,,,,,
datasets,,,unknown,,,,,,,,,
dateparser,,,unknown,,,,,,,,,
daytona,,,unknown,,,,,,,,,
db-dtypes,,,unknown,,,,,,,,,
dbt-adapters,,,unknown,,,,,,,,,
dbt-common,,,unknown,,,,,,,,,
dbt-extractor,,,unknown,,,,,,,,,
dbt-protos,,,unknown,,,,,,,,,
dbt-semantic-interfaces,,,unknown,,,,,,,,,
ddgs,,,unknown,,,,,,,,,
ddt,,,unknown,,,,,,,,,
decorator,,,unknown,,,,,,,,,
decord2,,,unknown,,,,,,,,,
deepspeed-kernels,,,unknown,,,,,,,,,
defusedxml,,,unknown,,,,,,,,,
deltalake,,,unknown,,,,,,,,,
deprecated,,,unknown,,,,,,,,,
depyf,,,unknown,,,,,,,,,
detect-secrets,,,unknown,,,,,,,,,
diffusers,,,unknown,,,,,,,,,
dill,,,unknown,,,,,,,,,
dirtyjson,,,unknown,,,,,,,,,
discord-py,,,unknown,,,,,,,,,
diskcache,,,unknown,,,,,,,,,
distlib,,,unknown,,,,,,,,,
distro,,,unknown,,,,,,,,,
django-stubs,,,unknown,,,,,,,,,
django-stubs-ext,,,unknown,,,,,,,,,
dm_tree,,,unknown,,,,,,,,,
docker,,"['CWE-287', 'CWE-290', 'CWE-807', 'CWE-94']",unknown,,,,,,,,,
docling,,,unknown,,,,,,,,,
docopt,,,unknown,,,,,,,,,
docstring-parser,,,unknown,,,,,,,,,
docutils,,['CWE-668'],critical,,,,,,,,,
docx2txt,,,unknown,,,,,,,,,
dunamai,,,unknown,,,,,,,,,
dynaconf,,,unknown,,,,,,,,,
effdet,,,unknown,,,,,,,,,
einops,,,unknown,,,,,,,,,
elasticsearch,,['CWE-284'],unknown,,,,,,,,,
elevenlabs,,,unknown,,,,,,,,,
email-validator,,,unknown,,,,,,,,,
email_validator,,,unknown,,,,,,,,,
emoji,,,unknown,,,,,,,,,
eth-hash,,,unknown,,,,,,,,,
eth-typing,,,unknown,,,,,,,,,
eth-utils,,,unknown,,,,,,,,,
eval-type-backport,,,unknown,,,,,,,,,
evaluate,,,unknown,,,,,,,,,
exa_py,,,unknown,,,,,,,,,
exceptiongroup,,,unknown,,,,,,,,,
execnet,,,unknown,,,,,,,,,
executing,,"['CWE-1240', 'CWE-1279', 'CWE-20', 'CWE-250', 'CWE-270', 'CWE-417', 'CWE-426', 'CWE-502', 'CWE-77', 'CWE-862', 'CWE-94']",unknown,,,,,,,,,
f90nml,,,unknown,,,,,,,,,
fabric,,['CWE-59'],moderate,,,,,,,,,
faiss-cpu,,,unknown,,,,,,,,,
fake-useragent,,,unknown,,,,,,,,,
fal_client,,,unknown,,,,,,,,,
falcon,,,unknown,,,,,,,,,
fast-query-parsers,,,unknown,,,,,,,,,
fastapi,,['CWE-352'],high,,,,,,,,,
fastapi-sso,,,unknown,,,,,,,,,
fastapi_mcp,,,unknown,,,,,,,,,
fastembed,,,unknown,,,,,,,,,
fastembed-gpu,,,unknown,,,,,,,,,
faster-whisper,,,unknown,,,,,,,,,
fastsafetensors,,,unknown,,,,,,,,,
fastuuid,,,unknown,,,,,,,,,
fdint,,,unknown,,,,,,,,,
ffmpy,,,unknown,,,,,,,,,
fido2,,,unknown,,,,,,,,,
filelock,,,unknown,,,,,,,,,
filetype,,,unknown,,,,,,,,,
fire,,,unknown,,,,,,,,,
firecrawl-py,,,unknown,,,,,,,,,
flake8,,,unknown,,,,,,,,,
flake8-comprehensions,,,unknown,,,,,,,,,
flake8-deprecated,,,unknown,,,,,,,,,
flake8-docstrings,,,unknown,,,,,,,,,
flake8-mutable,,,unknown,,,,,,,,,
flake8-pyproject,,,unknown,,,,,,,,,
flake8-string-format,,,unknown,,,,,,,,,
flake8-tuple,,,unknown,,,,,,,,,
flaky,,,unknown,,,,,,,,,
flashinfer-python,,,unknown,,,,,,,,,
flashinfer_cubin,,,unknown,,,,,,,,,
flashinfer_python,,,unknown,,,,,,,,,
flask-babel,,,unknown,,,,,,,,,
flask-compress,,,unknown,,,,,,,,,
flask-jwt-extended,,,unknown,,,,,,,,,
flask-limiter,,,unknown,,,,,,,,,
flask-login,,,unknown,,,,,,,,,
flask-session,,,unknown,,,,,,,,,
flask-sqlalchemy,,,unknown,,,,,,,,,
flask-talisman,,,unknown,,,,,,,,,
flask-wtf,,,unknown,,,,,,,,,
flask_limiter,,,unknown,,,,,,,,,
flax,,,unknown,,,,,,,,,
flit,,,unknown,,,,,,,,,
flit_core,,,unknown,,,,,,,,,
fnv-hash-fast,,,unknown,,,,,,,,,
fpdf2,,,unknown,,,,,,,,,
freezegun,,,unknown,,,,,,,,,
frozenlist,,,unknown,,,,,,,,,
fsspec,,,unknown,,,,,,,,,
ftfy,,,unknown,,,,,,,,,
fugashi,,,unknown,,,,,,,,,
funcy,,,unknown,,,,,,,,,
furl,,,unknown,,,,,,,,,
furo,,,unknown,,,,,,,,,
future,,['CWE-400'],high,,,,,,,,,
galore,,,unknown,,,,,,,,,
gcp-storage-emulator,,,unknown,,,,,,,,,
geoarrow-types,,,unknown,,,,,,,,,
geopandas,,,unknown,,,,,,,,,
gevent,,,critical,,,,,,,,,
gguf,,,unknown,,,,,,,,,
gitdb,,,unknown,,,,,,,,,
gmpy,,,unknown,,,,,,,,,
gmpy2,,,unknown,,,,,,,,,
google,,"['CWE-190', 'CWE-22', 'CWE-24', 'CWE-248', 'CWE-264', 'CWE-289', 'CWE-352']",unknown,,,,,,,,,
google-api-core,,,unknown,,,,,,,,,
google-api-python-client,,,unknown,,,,,,,,,
google-auth,,,unknown,,,,,,,,,
google-auth-httplib2,,,unknown,,,,,,,,,
google-auth-oauthlib,,,unknown,,,,,,,,,
google-cloud-bigquery,,,unknown,,,,,,,,,
google-cloud-bigquery-storage,,,unknown,,,,,,,,,
google-cloud-bigtable,,,unknown,,,,,,,,,
google-cloud-datastore,,,unknown,,,,,,,,,
google-cloud-firestore,,,unknown,,,,,,,,,
google-cloud-iam,,,unknown,,,,,,,,,
google-cloud-kms,,,unknown,,,,,,,,,
google-cloud-storage,,,unknown,,,,,,,,,
google-cloud-vision,,,unknown,,,,,,,,,
google-genai,,,unknown,,,,,,,,,
google-generativeai,,,unknown,,,,,,,,,
google-maps-places,,,unknown,,,,,,,,,
google-pasta,,,unknown,,,,,,,,,
googleapis-common-protos,,,unknown,,,,,,,,,
googlemaps,,,unknown,,,,,,,,,
gpt4all,,,unknown,,,,,,,,,
gptcache,,,unknown,,,,,,,,,
gradio-client,,,unknown,,,,,,,,,
graphene,,,unknown,,,,,,,,,
graphql-core,,,unknown,,,,,,,,,
graphviz,,,unknown,,,,,,,,,
great_expectations,,,unknown,,,,,,,,,
greenlet,,,unknown,,,,,,,,,
griffe,,,unknown,,,,,,,,,
groovy,,"['CWE-116', 'CWE-352', 'CWE-357', 'CWE-74', 'CWE-94', 'CWE-95']",unknown,,,,,,,,,
groq,,,unknown,,,,,,,,,
grpcio,,"['CWE-248', 'CWE-440', 'CWE-617', 'CWE-770', 'CWE-789']",high,,,,,,,,,
grpcio-health-checking,,,unknown,,,,,,,,,
grpcio-reflection,,,unknown,,,,,,,,,
grpcio-testing,,,unknown,,,,,,,,,
grpcio-tools,,,unknown,,,,,,,,,
gssapi,,,unknown,,,,,,,,,
gymnasium,,,unknown,,,,,,,,,
h5py,,,unknown,,,,,,,,,
happybase,,,unknown,,,,,,,,,
hass-nabucasa,,,unknown,,,,,,,,,
hatch,,,unknown,,,,,,,,,
hatch-fancy-pypi-readme,,,unknown,,,,,,,,,
hatch-vcs,,,unknown,,,,,,,,,
hatchling,,,unknown,,,,,,,,,
hazelcast-python-client,,,unknown,,,,,,,,,
hf_transfer,,,unknown,,,,,,,,,
hf_xet,,,unknown,,,,,,,,,
hiphive,,,unknown,,,,,,,,,
hiredis,,,unknown,,,,,,,,,
hjson,,,unknown,,,,,,,,,
home-assistant-bluetooth,,,unknown,,,,,,,,,
hpack,,['CWE-399'],high,,,,,,,,,
html5lib,,['CWE-79'],moderate,,,,,,,,,
httpcore,,,unknown,,,,,,,,,
httpx,,['CWE-20'],critical,,,,,,,,,
httpx-sse,,,unknown,,,,,,,,,
huey,,,unknown,,,,,,,,,
huggingface-hub,,,unknown,,,,,,,,,
huggingface_hub,,,unknown,,,,,,,,,
humanize,,,unknown,,,,,,,,,
hydra-core,,,unknown,,,,,,,,,
hypercorn,,,unknown,,,,,,,,,
hyperframe,,,unknown,,,,,,,,,
hyperlink,,,unknown,,,,,,,,,
hypothesis,,,unknown,,,,,,,,,
ibis-substrait,,,unknown,,,,,,,,,
ibm-watsonx-ai,,,unknown,,,,,,,,,
ifaddr,,,unknown,,,,,,,,,
ikvpy,,,unknown,,,,,,,,,
imagehash,,,unknown,,,,,,,,,
imageio,,,unknown,,,,,,,,,
imageio-ffmpeg,,,unknown,,,,,,,,,
imagesize,,,unknown,,,,,,,,,
imgcat,,,unknown,,,,,,,,,
import-linter,,,unknown,,,,,,,,,
importlib-metadata,,,unknown,,,,,,,,,
importlib-resources,,,unknown,,,,,,,,,
importlib_metadata,,,unknown,,,,,,,,,
importlib_resources,,,unknown,,,,,,,,,
impyla,,,unknown,,,,,,,,,
incremental,,,unknown,,,,,,,,,
infinity_client,,,unknown,,,,,,,,,
ini2toml,,,unknown,,,,,,,,,
iniconfig,,,unknown,,,,,,,,,
inquirer,,,unknown,,,,,,,,,
inquirerpy,,,unknown,,,,,,,,,
interegular,,,unknown,,,,,,,,,
intersphinx-registry,,,unknown,,,,,,,,,
invoke,,"['CWE-22', 'CWE-26', 'CWE-276', 'CWE-287', 'CWE-351', 'CWE-434', 'CWE-502', 'CWE-77', 'CWE-78', 'CWE-94']",unknown,,,,,,,,,
ipadic,,,unknown,,,,,,,,,
ipdb,,,unknown,,,,,,,,,
ipydatagrid,,,unknown,,,,,,,,,
ipykernel,,,unknown,,,,,,,,,
ipylab,,,unknown,,,,,,,,,
ipython,,"['CWE-20', 'CWE-250', 'CWE-269', 'CWE-279', 'CWE-352', 'CWE-78', 'CWE-79', 'CWE-94']",critical,,,,,,,,,
ipywidgets,,,unknown,,,,,,,,,
iso8601,,,unknown,,,,,,,,,
isort,,,unknown,,,,,,,,,
itemadapter,,,unknown,,,,,,,,,
itemloaders,,,unknown,,,,,,,,,
itsdangerous,,,unknown,,,,,,,,,
jaraco.develop,,,unknown,,,,,,,,,
jaraco.envs,,,unknown,,,,,,,,,
jaraco.functools,,,unknown,,,,,,,,,
jaraco.itertools,,,unknown,,,,,,,,,
jaraco.packaging,,,unknown,,,,,,,,,
jaraco.path,,,unknown,,,,,,,,,
jaraco.test,,,unknown,,,,,,,,,
jaraco.text,,,unknown,,,,,,,,,
jaraco.tidelift,,,unknown,,,,,,,,,
jarvis-tools,,,unknown,,,,,,,,,
jax,,,unknown,,,,,,,,,
jaxlib,,,unknown,,,,,,,,,
jinja2-ansible-filters,,,unknown,,,,,,,,,
jinja2-humanize-extension,,,unknown,,,,,,,,,
jinja2-time,,,unknown,,,,,,,,,
jmespath,,,unknown,,,,,,,,,
joblib,,['CWE-94'],critical,,,,,,,,,
jplephem,,,unknown,,,,,,,,,
jsbeautifier,,,unknown,,,,,,,,,
jsonargparse,,,unknown,,,,,,,,,
jsonpatch,,,unknown,,,,,,,,,
jsonpickle,,['CWE-502'],critical,,,,,,,,,
jsonref,,,unknown,,,,,,,,,
jsonschema,,,unknown,,,,,,,,,
jsonschema-path,,,unknown,,,,,,,,,
jsx-lexer,,,unknown,,,,,,,,,
jupyter,,['CWE-22'],unknown,,,,,,,,,
jupyter-client,,,unknown,,,,,,,,,
jupyter-events,,,unknown,,,,,,,,,
jupyter-server-terminals,,,unknown,,,,,,,,,
jupyter_server,,"['CWE-200', 'CWE-209', 'CWE-284', 'CWE-306', 'CWE-532', 'CWE-601', 'CWE-79']",high,,,,,,,,,
jupyterlab-geojson,,,unknown,,,,,,,,,
jupyterlab-language-pack-zh-cn,,,unknown,,,,,,,,,
jupyterlab-server,,,unknown,,,,,,,,,
jupyterlab_server,,,unknown,,,,,,,,,
kaggle,,,unknown,,,,,,,,,
kaitaistruct,,,unknown,,,,,,,,,
kedro-datasets,,,unknown,,,,,,,,,
kedro-telemetry,,,unknown,,,,,,,,,
kenlm,,,unknown,,,,,,,,,
keras-nlp,,,unknown,,,,,,,,,
kerberos,,['CWE-287'],critical,,,,,,,,,
kernels,,,unknown,,,,,,,,,
keyring,,"['CWE-276', 'CWE-326']",high,,,,,,,,,
kombu,,,unknown,,,,,,,,,
kubernetes,,,unknown,,,,,,,,,
kubernetes_asyncio,,,unknown,,,,,,,,,
lancedb,,,unknown,,,,,,,,,
langchain-anthropic,,,unknown,,,,,,,,,
langchain-aws,,,unknown,,,,,,,,,
langchain-azure-ai,,,unknown,,,,,,,,,
langchain-classic,,,unknown,,,,,,,,,
langchain-cohere,,,unknown,,,,,,,,,
langchain-deepseek,,,unknown,,,,,,,,,
langchain-fireworks,,,unknown,,,,,,,,,
langchain-google-genai,,,unknown,,,,,,,,,
langchain-google-vertexai,,,unknown,,,,,,,,,
langchain-groq,,,unknown,,,,,,,,,
langchain-huggingface,,,unknown,,,,,,,,,
langchain-mistralai,,,unknown,,,,,,,,,
langchain-model-profiles,,,unknown,,,,,,,,,
langchain-ollama,,,unknown,,,,,,,,,
langchain-openai,,,unknown,,,,,,,,,
langchain-perplexity,,,unknown,,,,,,,,,
langchain-together,,,unknown,,,,,,,,,
langchain-xai,,,unknown,,,,,,,,,
langdetect,,,unknown,,,,,,,,,
langfuse,,,unknown,,,,,,,,,
langgraph,,,unknown,,,,,,,,,
langsmith,,,unknown,,,,,,,,,
lark,,,unknown,,,,,,,,,
launchdarkly-server-sdk,,,unknown,,,,,,,,,
ldap3,,,unknown,,,,,,,,,
legacy-cgi,,,unknown,,,,,,,,,
lexicon,,,unknown,,,,,,,,,
lia-web,,,unknown,,,,,,,,,
libcst,,,unknown,,,,,,,,,
libnacl,,,unknown,,,,,,,,,
librosa,,,unknown,,,,,,,,,
lightning-utilities,,,unknown,,,,,,,,,
litdata,,,unknown,,,,,,,,,
litellm-enterprise,,,unknown,,,,,,,,,
litellm-proxy-extras,,,unknown,,,,,,,,,
litestar-htmx,,,unknown,,,,,,,,,
llama-api-client,,,unknown,,,,,,,,,
llama-index-embeddings-openai,,,unknown,,,,,,,,,
llama-index-indices-managed-llama-cloud,,,unknown,,,,,,,,,
llama-index-llms-openai,,,unknown,,,,,,,,,
llama-index-readers-file,,,unknown,,,,,,,,,
llama-index-readers-llama-parse,,,unknown,,,,,,,,,
llama-index-workflows,,,unknown,,,,,,,,,
llguidance,,,unknown,,,,,,,,,
lm-eval,,,unknown,,,,,,,,,
lm-format-enforcer,,,unknown,,,,,,,,,
lmnr,,,unknown,,,,,,,,,
lmstudio,,,unknown,,,,,,,,,
loguru,,"['CWE-269', 'CWE-532']",moderate,,,,,,,,,
lru-dict,,,unknown,,,,,,,,,
lxml,,"['CWE-476', 'CWE-74', 'CWE-79']",moderate,,,,,,,,,
lxml-stubs,,,unknown,,,,,,,,,
lxml_html_clean,,"['CWE-184', 'CWE-79', 'CWE-83']",high,,,,,,,,,
lz4,,,unknown,,,,,,,,,
macholib,,,unknown,,,,,,,,,
mako,,"['CWE-1333', 'CWE-79']",high,,,,,,,,,
markdown,,"['CWE-1284', 'CWE-20', 'CWE-327', 'CWE-400', 'CWE-407', 'CWE-79']",unknown,,,,,,,,,
markdown-it-py,,['CWE-173'],high,,,,,,,,,
markdown2,,"['CWE-1333', 'CWE-79']",high,,,,,,,,,
markupsafe,,,unknown,,,,,,,,,
marshmallow,,['CWE-358'],moderate,,,,,,,,,
marshmallow-sqlalchemy,,,unknown,,,,,,,,,
mashumaro,,,unknown,,,,,,,,,
matcalc,,,unknown,,,,,,,,,
matgl,,,unknown,,,,,,,,,
matplotlib,,,unknown,,,,,,,,,
mccabe,,,unknown,,,,,,,,,
mdurl,,,unknown,,,,,,,,,
mem0ai,,,unknown,,,,,,,,,
memorisdk,,,unknown,,,,,,,,,
memory_profiler,,,unknown,,,,,,,,,
memray,,,unknown,,,,,,,,,
meson,,,unknown,,,,,,,,,
meson-python,,,unknown,,,,,,,,,
methodtools,,,unknown,,,,,,,,,
mike,,,unknown,,,,,,,,,
milvus-lite,,,unknown,,,,,,,,,
mimesis,,,unknown,,,,,,,,,
minify-html,,,unknown,,,,,,,,,
minijinja,,,unknown,,,,,,,,,
minio,,,unknown,,,,,,,,,
mistral-common,,,unknown,,,,,,,,,
mistral_common,,,unknown,,,,,,,,,
mistralai,,,unknown,,,,,,,,,
mitmproxy-rs,,,unknown,,,,,,,,,
mkdocs,,"['CWE-12', 'CWE-22']",high,,,,,,,,,
mkdocs-autorefs,,,unknown,,,,,,,,,
mkdocs-badges,,,unknown,,,,,,,,,
mkdocs-click,,,unknown,,,,,,,,,
mkdocs-get-deps,,,unknown,,,,,,,,,
mkdocs-material,,,unknown,,,,,,,,,
mkdocs-material-extensions,,,unknown,,,,,,,,,
mkdocs-mermaid2-plugin,,,unknown,,,,,,,,,
mkdocs-table-reader-plugin,,,unknown,,,,,,,,,
mkdocstrings,,,unknown,,,,,,,,,
mkdocstrings-python,,,unknown,,,,,,,,,
